kerb	noun. Alternative spelling of curb.
kerf	noun. The act of cutting or carving something; a stroke or slice.
kern	noun. A corn; grain; kernel.
kerns	noun. plural of kern
kero	noun. Kerosene.
kers	noun. plural of ker
kesar	noun. Obsolete form of Kaiser.
kesars	noun. plural of kesar
kest	verb. Obsolete spelling of cast.
kests	verb. third-person singular simple present indicative of kest
ket	noun. A column vector, in Hilbert space, especially as representing the state of a quantum mechanical system; the complex conjugate transpose of a bra (a row vector); a ket vector.
keta	noun. A small salmon (Oncorhynchus keta) of North America.
ketas	noun. plural of keta
keto	noun. The carbonyl group of a ketone.
ketol	noun. A hydroxyketone (e.g., an acyloin).
ketole	noun. indole
ketols	noun. plural of ketol
ketone	noun. A homologous series of organic molecules whose functional group is an oxygen atom joined to a carbon atom, by a double bond, in a carbon-hydrogen based molecule.
ketones	noun. plural of ketone
ketose	noun. A saccharide containing a ketone functional group.
kets	noun. plural of ket
kev	symbol. ISO 639-3 language code for Kanikkaran.
kex	noun. The dried stem of certain large herbaceous plants.
key	noun. An object designed to open and close a lock.
keyboard	noun. A set of keys laid out in a gridlike pattern, used for typing on a typewriter, computer, etc.
kgr	symbol. ISO 639-3 language code for Abun.
kha	noun. The name of the Cyrillic script letter Х / х.
khaf	noun. The eleventh letter of the Hebrew and Aramaic alphabets, kaph, especially when pronounced as a fricative (rather than as a plosive).
khan	noun. A ruler over various Turkic and Mongol peoples in the Middle Ages.
khat	noun. A shrub, Catha edulis, whose leaves are used as a mild stimulant when chewed or brewed as tea; also a drug produced from this plant.
khi	noun. Alternative spelling of chi (uppercase Χ, lowercase χ), the 22nd letter of the Greek alphabet.
khis	noun. plural of khi
khor	noun. A swampy depression in Middle Eastern countries.
khors	noun. plural of khor
khu	noun. Synonym of akh (“a spirit of the dead that has successfully completed its transition to the afterlife”)
khula	noun. A form of divorce initiated by the wife.
kiang	noun. A large wild ass, Equus kiang, native to the Tibetan Plateau.
kiangs	noun. plural of kiang
kid	noun. A child, adolescent, or a young adult.
kids	noun. plural of kid
kie	noun. Alternative spelling of kye, plural of cow
kief	noun. Alternative spelling of kif.
kier	noun. A bleaching vat.
kiers	noun. plural of kier
kif	noun. A kind of cannabis smoked in Morocco and Algeria, for its narcotic or intoxicating effects.
kill	verb. To put to death; to extinguish the life of.
killy	adjective. Involving killing.
kiln	noun. An oven or furnace or a heated chamber, for the purpose of hardening, burning, calcining or drying anything; for example, firing ceramics, curing or preserving tobacco, or drying grain.
kin	noun. Race; family; breed; kind.
kina	noun. The national currency of Papua New Guinea, divided into 100 toea.
kinas	noun. plural of kina
kinase	noun. Any of a group of enzymes that transfer phosphate groups from high-energy donor molecules, such as ATP, to specific target molecules (substrates), in a process termed phosphorylation.
kind	noun. A type, race or category; a group of entities that have common characteristics such that they may be grouped together.
kindness	noun. The state of being kind.
kinds	noun. plural of kind
kine	noun. plural of cow
kinema	noun. Archaic form of cinema.
kines	noun. plural of kine
king	noun. A male monarch; a man who heads a monarchy; in an absolute monarchy, the supreme ruler of his nation.
kings	noun. plural of king
kinhin	noun. In Zen practice, the walking meditation practiced between zazen sessions.
kinin	noun. Any of various structurally related polypeptides of the autacoid family, such as bradykinin and kallikrein, that act locally to induce vasodilation and contraction of smooth muscle.
kino	noun. A botanical gum produced by various trees and other plants, particularly bloodwood species of eucalypts (Angophora, Corymbia, Eucalyptus), Butea, and Pterocarpus, used in tanning and dyeing and as an astringent in medicine.
kinos	noun. plural of kino
kins	noun. plural of kin
kip	noun. The untanned hide of a young or small beast, such as a calf, lamb, or young goat.
kipe	noun. An osier basket used for catching fish.
kipes	noun. plural of kipe
kips	noun. plural of kip
kir	noun. A cocktail made with a measure of crème de cassis topped up with white wine.
kirs	noun. plural of kir
kisaeng	noun. A member of a traditional Korean caste of female entertainers, whose work often included prostitution.
kish	noun. A basket used in Ireland, mainly for carrying turf.
kishon	noun. A measure used in the Isle of Man, similar to a peck.
kisra	noun. A thin fermented bread made in Sudan.
kiss	verb. To touch with the lips or press the lips against, usually to show love or affection or passion, or as part of a greeting.
kissar	noun. A five-stringed lyre used in Nubia, Abyssinia, and northern Africa.
kissed	verb. simple past and past participle of kiss
kisser	noun. One who kisses.
kist	verb. simple past and past participle of kiss.
kists	noun. plural of kist
kit	noun. A circular wooden vessel, made of hooped staves.
kitar	noun. Alternative form of katara (“type of dagger”).
kite	noun. A bird of prey of the family Accipitridae.
kiter	noun. One who writes a check while there are insufficient funds in the account, hoping it will be able to clear by the time it is cashed.
kiters	noun. plural of kiter
kites	noun. plural of kite
kith	noun. Friends and acquaintances.
kithing	verb. present participle and gerund of kithe
kiting	noun. The act of writing a check on an account with insufficient funds, expecting that funds will become available by the time the check clears.
kits	noun. plural of kit
kiwi	noun. A flightless bird of the order Apterygiformes native to New Zealand.
kiwis	noun. plural of kiwi
kmc	symbol. ISO 639-3 language code for Southern Kam.
knab	verb. To nab or steal.
knag	noun. A short spur or stiff projection from the trunk or branch of a tree, such as the stunted dead branch of a fir
knags	noun. plural of knag
knap	verb. To break (something) into small pieces with a cracking sound; to fragment, to smash; also, to break (something) apart sharply; to snap.
knape	noun. A lad.
knaps	verb. third-person singular simple present indicative of knap
knar	noun. A knot or burl in a tree; a knurl, a gnarl.
knars	noun. plural of knar
knaur	noun. A knot or burl in a tree.
knaw	verb. Archaic spelling of gnaw.
knead	verb. To work and press into a mass, usually with the hands; especially, to work, as by repeated pressure with the knuckles, into a well mixed mass, the materials of bread, cake, etc.
kneads	verb. third-person singular simple present indicative of knead
knee	noun. In humans, the joint or the region of the joint in the middle part of the leg between the thigh and the shank.
kneel	verb. To rest on one's bent knees, sometimes only one; to move to such a position.
kneels	verb. third-person singular simple present indicative of kneel
knees	noun. plural of knee
knell	verb. To ring a bell slowly, especially for a funeral; to toll.
knelt	verb. simple past and past participle of kneel.
knew	verb. simple past of know
knight	noun. A young servant or follower; a trained military attendant in service of a lord.
knish	noun. An Eastern European Jewish, or Yiddish, snack food consisting of a dumpling covered with a shell of baked or fried dough
knit	verb. To turn thread or yarn into a piece of fabric by forming loops that are pulled through each other.
knob	noun. A rounded protuberance, especially one arising from a flat surface; a fleshy lump or caruncle.
knot	noun. A looping of a piece of string or of any other long, flexible material that cannot be untangled without passing one or both ends of the material through its loops.
knots	noun. plural of knot
knub	noun. A knob; a small lump.
knur	noun. A knurl.
knut	noun. An idle upper-class man about town.
koa	noun. A large tree of species Acacia koa (family Fabaceae) which is endemic to and common on the islands of Hawaii; or the wood of this tree.
koae	noun. Synonym of tropicbird.
koan	noun. A story about a Zen master and his student, sometimes like a riddle, other times like a fable or parable, which has become an object of Zen study, and which, when meditated upon, may unlock mechanisms in the Zen student’s mind leading to satori.
kob	noun. An African antelope closely related to the lechwe and the waterbuck, Kobus kob.
koban	noun. An oval gold coin in the Edo period of feudal Japan.
kobo	noun. A subdivision of currency, equal to one hundredth of a Nigerian naira.
kobos	noun. plural of kobo
kobs	noun. plural of kob
koda	noun. Synonym of kodo (“kind of millet”).
koe	symbol. ISO 639-3 language code for Kacipo-Balesi.
